row_id,order_id,order_date_key,ship_date_key,customer_key,region_key,product_key,order_priority,ship_mode,order_quantity,sales,discount,profit,unit_price,shipping_cost,profit_margin_pct,shipping_days
7723,55335,20120915,20120917,370,10,398,Not Specified,Delivery Truck,30,8684.23,0.05,1488.77,280.98,35.67,0.17143373678495388,2
7759,55525,20090508,20090508,212,10,1130,Low,Regular Air,1,291.4,0.06,-763.16,300.97,7.18,-2.618943033630748,0
7790,55746,20090630,20090702,694,10,468,Not Specified,Regular Air,29,324.75,0.07,-36.87,11.29,5.03,-0.11353348729792147,2
7967,56960,20090806,20090808,689,10,1021,High,Express Air,48,2784.8295,0.01,788.29,65.99,4.2,0.28306580348994437,2
7977,57059,20110601,20110603,212,10,983,Medium,Regular Air,50,212.12,0.01,-154.63,3.98,5.26,-0.7289741655666604,2
7978,57059,20110601,20110603,212,10,346,Medium,Regular Air,25,2455.54,0.03,1361.88,98.31,0.49,0.5546152781058342,2
8067,57568,20100617,20100619,689,10,69,Not Specified,Regular Air,38,592.54,0.07,282.11,15.67,1.39,0.4761028791305229,2
8100,57798,20120915,20120916,491,10,229,High,Delivery Truck,20,3050.81,0.01,-124.04,140.98,36.09,-0.040658054746116605,1
8147,58273,20100620,20100620,212,10,919,High,Regular Air,31,244.9,0.08,-61.14,8.46,3.62,-0.24965291955900368,0
8210,58693,20091021,20091025,194,10,23,Low,Regular Air,50,876.64,0.0,-126.68,15.99,13.18,-0.14450629676948348,4
8228,58818,20090415,20090416,690,10,375,Critical,Regular Air,41,998.05,0.01,391.14,22.98,1.99,0.39190421321577074,1
8229,58818,20090415,20090417,690,10,109,Critical,Delivery Truck,20,4353.02,0.1,661.77,226.67,28.16,0.1520254903492288,2
8277,59171,20110912,20110913,319,10,808,Medium,Regular Air,39,105.07,0.08,9.11,2.88,0.7,0.08670410202721995,1
8301,59271,20110425,20110426,691,10,531,Not Specified,Express Air,40,630.38,0.02,-186.77,14.81,13.32,-0.29628160791903296,1
8302,59271,20110425,20110427,691,10,449,Not Specified,Regular Air,23,144.03,0.02,-37.04,5.98,5.2,-0.2571686454210928,2
8347,59680,20120618,20120619,696,10,1240,Critical,Regular Air,15,17.77,0.05,-37.67,0.99,2.96,-2.119864940911649,1
17,97,20100128,20100129,341,12,349,Medium,Regular Air,26,75.57,0.03,28.24,2.89,0.5,0.37369326452295887,1
54,323,20090325,20090327,698,12,474,Critical,Regular Air,20,108.09,0.07,25.76,5.68,1.39,0.23831991858636323,2
55,323,20090325,20090327,698,12,1062,Critical,Regular Air,2,55.34,0.06,-31.24,22.84,11.54,-0.5645102999638597,2
173,1095,20110821,20110823,570,12,751,Medium,Regular Air,28,142.18,0.07,-50.14,4.98,4.72,-0.35265156843437895,2
367,2562,20120731,20120803,699,12,926,Critical,Regular Air,28,64.82,0.02,-32.03,2.12,1.99,-0.49413761184819505,3
368,2562,20120731,20120802,699,12,946,Critical,Regular Air,6,77.6,0.08,-37.07,11.34,11.25,-0.47770618556701033,2
369,2562,20120731,20120801,699,12,84,Critical,Express Air,17,821.18,0.04,308.63,48.91,5.81,0.3758372098687255,1
600,4099,20120820,20120821,570,12,8,Critical,Regular Air,42,1691.51,0.08,285.16,42.76,6.22,0.16858310030682647,1
601,4099,20120820,20120823,570,12,430,Critical,Regular Air,12,122.93,0.04,-6.83,9.78,5.76,-0.05556007483933946,3
602,4099,20120820,20120821,570,12,722,Critical,Regular Air,4,47.86,0.0,-17.32,9.48,7.29,-0.36188884245716674,1
603,4099,20120820,20120822,570,12,425,Critical,Regular Air,39,3607.8505,0.05,784.49,110.99,8.99,0.2174397193010076,2
770,5509,20090407,20090412,626,12,686,Low,Regular Air,11,68.46,0.02,-22.48,5.58,5.3,-0.3283669295939235,5
771,5509,20090407,20090414,626,12,529,Low,Regular Air,21,885.23,0.03,78.98,40.89,18.98,0.08921975079922732,7
1107,8132,20090514,20090514,700,12,24,Low,Express Air,46,229.35,0.08,-165.45,4.89,4.93,-0.7213865271419228,0
1108,8132,20090514,20090521,700,12,526,Low,Regular Air,45,294.86,0.07,-141.12,6.68,6.92,-0.47860001356576004,7
1209,8868,20090128,20090206,699,12,324,Low,Regular Air,3,190.45,0.02,-44.05,59.98,3.99,-0.23129430296665793,9
1210,8868,20090128,20090201,699,12,460,Low,Regular Air,34,179.99,0.03,-102.27,5.18,5.74,-0.5681982332351797,4
1351,9857,20100511,20100513,536,12,601,High,Regular Air,50,3615.8405,0.03,1861.35,85.99,3.3,0.5147765782257265,2
1407,10213,20110217,20110219,701,12,701,High,Regular Air,12,464.57,0.04,-79.18,39.98,4.0,-0.17043717846610845,2
1505,10884,20091125,20091202,699,12,628,Low,Regular Air,24,2525.9875,0.09,416.67,125.99,8.99,0.16495331033902583,7
1638,11843,20090717,20090719,699,12,735,Medium,Delivery Truck,42,4993.42,0.03,190.14,119.99,56.14,0.038078110793804645,2
1639,11843,20090717,20090719,699,12,799,Medium,Regular Air,9,1059.3,0.05,67.6,115.79,1.99,0.06381572736712923,2
1679,12099,20090911,20090911,702,12,400,Critical,Express Air,1,17.59,0.06,10.85,2.61,0.5,0.6168277430358158,0
1680,12099,20090911,20090913,702,12,63,Critical,Regular Air,48,308.81,0.01,128.28,6.35,1.02,0.41540105566529584,2
1726,12418,20120218,20120220,570,12,1077,Not Specified,Regular Air,38,299.01,0.09,-142.86,7.98,6.5,-0.47777666298786,2
1944,13923,20120708,20120710,570,12,44,High,Regular Air,39,220.09,0.04,-1795.74,4.48,49.0,-8.159116724976146,2
1945,13923,20120708,20120709,570,12,1062,High,Regular Air,49,1220.23,0.0,172.62,22.84,11.54,0.1414651336223499,1
1946,13923,20120708,20120710,570,12,276,High,Delivery Truck,27,6152.8,0.04,554.55,225.02,28.66,0.09012969704849823,2
2028,14439,20120830,20120831,702,12,230,High,Regular Air,27,1428.64,0.09,494.26,54.96,10.75,0.34596539366110424,1
2310,16643,20100411,20100415,553,12,32,Low,Regular Air,40,312.63,0.01,167.3,7.31,0.49,0.535137382848735,4
2311,16643,20100411,20100415,553,12,456,Low,Regular Air,46,441.4,0.06,146.04,10.06,2.06,0.3308563661078387,4
2337,16807,20120115,20120116,553,12,371,Medium,Regular Air,48,1585.6,0.08,632.13,35.44,4.92,0.3986692734611504,1
2338,16807,20120115,20120117,553,12,677,Medium,Regular Air,30,215.85,0.09,60.95,7.4,1.71,0.28237201760481817,2
2342,16864,20121029,20121029,699,12,1104,Not Specified,Delivery Truck,42,12837.11,0.05,1881.76,320.64,43.57,0.14658751074034576,0
2494,18147,20090717,20090718,536,12,75,Not Specified,Regular Air,42,82.03,0.0,-15.56,1.88,1.49,-0.18968669998780935,1
2495,18147,20090717,20090718,536,12,443,Not Specified,Regular Air,50,290.91,0.06,-108.19,5.78,5.67,-0.37190196280636617,1
2617,18918,20121027,20121028,553,12,1036,Not Specified,Regular Air,7,6362.94,0.1,-221.78,999.99,13.99,-0.034854956985292965,1
2618,18919,20090628,20090703,703,12,1131,Low,Regular Air,39,739.28,0.0,43.97,17.52,8.17,0.05947678822638243,5
2638,19104,20100810,20100812,553,12,163,High,Regular Air,48,5085.907,0.03,1366.69,125.99,8.08,0.26872099706109454,2
2659,19207,20120315,20120317,699,12,1165,Not Specified,Regular Air,23,66.02,0.1,10.88,3.08,0.99,0.1647985458951833,2
2660,19207,20120315,20120316,699,12,231,Not Specified,Regular Air,11,15.53,0.0,-5.92,1.26,0.7,-0.3811976819059884,1
2747,19840,20100524,20100527,701,12,749,Critical,Delivery Truck,25,8270.57,0.08,2851.46,400.97,48.26,0.34477188392093894,3
2760,19943,20091124,20091125,541,12,308,Critical,Delivery Truck,16,1959.92,0.07,-374.96,124.49,51.94,-0.1913139311808645,1
2765,20002,20120812,20120813,701,12,568,Medium,Regular Air,9,41.03,0.1,-30.47,4.77,2.39,-0.742627345844504,1
2778,20066,20120902,20120903,704,12,189,Critical,Regular Air,3,40.79,0.02,-11.69,11.58,5.72,-0.2865898504535425,1
2779,20066,20120902,20120904,704,12,720,Critical,Regular Air,16,524.25,0.0,124.18,30.98,8.74,0.23687172150691466,2
2859,20615,20120415,20120416,700,12,697,Medium,Express Air,29,151.09,0.02,4.59,4.76,3.01,0.03037924415911046,1
2892,20864,20111206,20111208,701,12,1148,High,Regular Air,19,251.45,0.06,90.0,13.4,4.95,0.3579240405647246,2
2893,20868,20101009,20101016,703,12,902,Low,Regular Air,9,1609.19,0.03,188.91,178.47,19.99,0.11739446553856288,7
2983,21541,20091008,20091010,553,12,523,Not Specified,Delivery Truck,43,3044.7,0.04,-78.36,70.98,26.74,-0.02573652576608533,2
3158,22661,20100926,20100929,701,12,1222,Not Specified,Regular Air,11,18.26,0.05,-3.89,1.68,0.7,-0.21303395399780942,3
3162,22689,20111009,20111011,700,12,315,Low,Regular Air,39,2405.0,0.1,696.17,67.84,0.99,0.28946777546777547,2
3263,23361,20100703,20100704,541,12,231,Critical,Regular Air,2,3.23,0.06,-2.73,1.26,0.7,-0.8452012383900929,1
3264,23361,20100703,20100704,541,12,74,Critical,Regular Air,36,2861.66,0.04,-921.68,80.98,35.0,-0.322078793427591,1
3265,23361,20100703,20100703,541,12,267,Critical,Regular Air,7,373.2775,0.07,-204.93,65.99,5.26,-0.5490017480292813,0
3273,23396,20100618,20100620,553,12,802,Low,Delivery Truck,30,11481.03,0.08,2799.65,399.98,12.06,0.24385007268511621,2
3278,23427,20110808,20110815,699,12,319,Low,Regular Air,30,442.76,0.09,-17.11,15.01,8.4,-0.03864396061071461,7
3279,23427,20110808,20110817,699,12,352,Low,Regular Air,22,2684.98,0.03,1115.14,120.98,9.07,0.41532525381939533,9
3323,23751,20090318,20090319,705,12,778,Medium,Delivery Truck,44,10364.36,0.01,1049.03,220.98,64.66,0.10121512568069807,1
3348,23943,20110623,20110625,702,12,344,Critical,Regular Air,24,376.53,0.03,3.44,15.94,5.45,0.009136058215812818,2
3450,24608,20120814,20120815,553,12,841,Medium,Regular Air,50,197.36,0.07,-43.5,4.18,2.99,-0.22040940413457638,1
3579,25507,20090805,20090806,570,12,809,Not Specified,Regular Air,8,555.2,0.06,-267.86,64.65,35.0,-0.48245677233429396,1
3580,25509,20090522,20090524,553,12,538,Critical,Regular Air,43,212.28,0.06,-103.22,4.98,4.95,-0.48624458262671943,2
3631,25952,20100904,20100905,570,12,1199,High,Regular Air,50,2864.1005,0.03,697.82,65.99,8.99,0.24364368498940595,1
3680,26336,20120526,20120528,700,12,850,High,Regular Air,39,1516.82,0.1,-83.28,40.98,6.5,-0.054904339341517124,2
3681,26336,20120526,20120527,700,12,1241,High,Regular Air,45,2752.68,0.04,430.32,62.18,12.78,0.1563276515977157,1
3865,27558,20110707,20110708,699,12,1074,Not Specified,Regular Air,21,423.24,0.1,128.83,21.38,2.99,0.3043899442396749,1
3920,27969,20100608,20100615,570,12,631,Low,Delivery Truck,43,5677.87,0.04,-824.09,130.98,54.74,-0.1451406953663962,7
3921,27969,20100608,20100612,570,12,432,Low,Regular Air,9,732.72,0.03,8.6,83.1,6.13,0.011737089201877934,4
3922,27969,20100608,20100613,570,12,112,Low,Delivery Truck,32,687.47,0.1,-1533.15,20.98,53.03,-2.2301336785605193,5
4176,29637,20090525,20090527,536,12,169,High,Regular Air,34,598.19,0.09,-6.61,17.98,8.51,-0.011050000835854829,2
4279,30469,20121225,20121227,699,12,175,Not Specified,Regular Air,46,304.26,0.1,28.93,7.08,2.35,0.09508315256688359,2
4409,31460,20120826,20120828,541,12,787,High,Regular Air,9,990.67,0.08,-365.32,110.98,35.0,-0.3687605357990047,2
4487,31939,20110625,20110627,626,12,625,High,Regular Air,13,1506.8375,0.07,-75.01,140.99,4.2,-0.04977975395488896,2
4760,33826,20101219,20101223,626,12,551,Low,Regular Air,13,185.83,0.03,58.16,14.34,5.0,0.3129742237528924,4
4802,34151,20110909,20110910,341,12,1044,Not Specified,Regular Air,26,4097.1445,0.1,501.54,205.99,8.99,0.12241208480686976,1
4868,34659,20121119,20121121,699,12,873,High,Regular Air,42,259.43,0.0,-52.52,5.77,4.97,-0.20244381914196508,2
4949,35200,20090205,20090207,705,12,981,Medium,Regular Air,15,150.24,0.08,-102.93,9.98,12.52,-0.6851038338658147,2
4983,35456,20121101,20121103,699,12,231,Critical,Regular Air,37,46.37,0.03,-19.81,1.26,0.7,-0.42721587233124864,2
5025,35840,20100529,20100530,626,12,999,High,Regular Air,36,173.08,0.04,81.63,4.91,0.5,0.4716316154379477,1
5026,35840,20100529,20100531,626,12,576,High,Regular Air,49,3492.6585,0.08,1181.81,85.99,0.99,0.33836975472981395,2
5059,36069,20091205,20091210,626,12,1039,Low,Regular Air,13,453.09,0.09,107.74,35.94,6.66,0.23778940166412854,5
5060,36069,20091205,20091212,626,12,1075,Low,Regular Air,15,2758.22,0.0,966.81,170.98,13.99,0.3505195379628891,7
5061,36069,20091205,20091207,626,12,877,Low,Regular Air,20,102.61,0.09,-92.01,4.98,7.44,-0.8966962284377742,2
5135,36640,20111118,20111120,541,12,847,Not Specified,Express Air,18,416.39,0.06,119.47,22.24,1.99,0.2869185138932251,2
5197,36931,20110119,20110119,626,12,785,Not Specified,Regular Air,46,180.56,0.1,-15.79,4.28,1.6,-0.08745015507310588,0
5279,37543,20111231,20120101,570,12,177,Medium,Regular Air,6,241.85,0.01,-4.5,36.55,13.89,-0.018606574322927436,1
5517,39111,20110725,20110728,702,12,902,Medium,Regular Air,1,182.4,0.09,-114.22,178.47,19.99,-0.6262061403508772,3
5518,39111,20110725,20110727,702,12,1130,Medium,Regular Air,20,6004.35,0.05,1767.56,300.97,7.18,0.2943799079001057,2
5520,39139,20101113,20101113,570,12,442,Not Specified,Regular Air,6,627.453,0.07,-408.25,125.99,8.08,-0.6506463432320827,0
5521,39139,20101113,20101115,570,12,127,Not Specified,Delivery Truck,50,3000.88,0.01,-719.17,58.14,36.61,-0.23965303510970112,2
5522,39139,20101113,20101115,570,12,922,Not Specified,Regular Air,31,6118.38,0.09,2042.58,209.84,21.21,0.33384327223872984,2
5573,39490,20120812,20120812,626,12,393,Low,Regular Air,38,456.03,0.02,-61.61,11.97,5.81,-0.1351007609148521,0
5574,39490,20120812,20120816,626,12,740,Low,Delivery Truck,17,2844.64,0.03,16.47,159.31,60.0,0.005789836323752742,4
5645,39938,20120610,20120611,699,12,555,High,Regular Air,5,169.27,0.1,-41.66,34.58,8.99,-0.24611567318485256,1
5667,40098,20120205,20120207,701,12,275,Low,Regular Air,46,557.35,0.0,-9.19,11.5,7.19,-0.01648874136538979,2
5668,40098,20120205,20120209,701,12,849,Low,Regular Air,50,490.87,0.0,190.93,9.68,2.03,0.3889624544176666,4
5785,41056,20120326,20120329,698,12,874,Critical,Regular Air,4,137.54,0.08,-138.84,34.98,7.53,-1.00945179584121,3
5937,42115,20120218,20120218,570,12,48,Critical,Regular Air,21,673.92,0.01,224.71,31.78,1.99,0.33343720322886994,0
5938,42115,20120218,20120219,570,12,159,Critical,Regular Air,19,540.56,0.02,-93.46,28.28,13.99,-0.17289477578807164,1
6136,43459,20111107,20111108,570,12,176,Critical,Regular Air,26,13905.88,0.05,6441.18,574.74,24.49,0.463198301725601,1
6403,45476,20120418,20120418,626,12,5,Critical,Regular Air,48,1055.98,0.07,204.58,21.78,5.94,0.1937347298244285,0
6452,45958,20110525,20110526,698,12,984,Medium,Regular Air,28,17599.39,0.03,5513.86,599.99,24.49,0.31329835863629363,1
6453,45958,20110525,20110527,698,12,898,Medium,Regular Air,16,115.34,0.02,13.83,6.69,3.1,0.11990636379400034,2
6690,47591,20120102,20120103,698,12,1242,Critical,Regular Air,27,279.4,0.1,-92.25,10.48,6.91,-0.3301717967072298,1
6962,49764,20101003,20101007,700,12,341,Low,Express Air,37,395.37,0.07,17.15,10.98,3.37,0.04337708981460404,4
7022,50118,20100318,20100319,701,12,897,Not Specified,Delivery Truck,19,337.38,0.0,-409.79,15.23,27.75,-1.2146244590669275,1
7031,50183,20100524,20100525,698,12,686,High,Express Air,20,116.55,0.09,-39.67,5.58,5.3,-0.3403689403689404,1
7117,50786,20091012,20091019,702,12,835,Low,Delivery Truck,4,487.72,0.06,-192.3,119.99,14.0,-0.3942836053473304,7
7144,50978,20120331,20120402,702,12,524,High,Regular Air,4,816.09,0.05,-150.29,210.55,9.99,-0.1841586099572351,2
7147,50983,20110628,20110629,536,12,74,Critical,Regular Air,39,3063.1,0.06,-1022.02,80.98,35.0,-0.33365544709607914,1
7148,50983,20110628,20110630,536,12,1186,Critical,Regular Air,15,229.03,0.05,-28.58,15.51,5.8,-0.1247871457887613,2
7291,52002,20090604,20090605,702,12,147,High,Delivery Truck,11,2489.85,0.06,-566.5,218.75,69.64,-0.22752374641042633,1
7330,52227,20090212,20090215,706,12,78,Medium,Regular Air,37,240.52,0.05,-164.18,6.48,8.19,-0.6826043572260103,3
7334,52261,20110421,20110422,536,12,763,Not Specified,Delivery Truck,49,10261.25,0.02,611.11,212.6,52.2,0.05955512242660495,1
7401,52743,20100704,20100704,626,12,222,High,Regular Air,46,5699.22,0.09,2812.63,150.98,13.99,0.4935113927870831,0
7444,53120,20120517,20120519,699,12,565,Not Specified,Regular Air,5,22.75,0.09,-0.45,4.76,0.88,-0.01978021978021978,2
7543,53920,20090318,20090320,704,12,112,Critical,Delivery Truck,18,433.31,0.05,-815.79,20.98,53.03,-1.8826936835060348,2
7634,54630,20120810,20120814,703,12,731,Low,Regular Air,11,73.22,0.06,-34.53,6.48,6.22,-0.4715924610762087,4
7717,55299,20120330,20120330,553,12,1129,Low,Regular Air,20,22.28,0.09,-2.66,1.14,0.7,-0.11938958707360862,0
7758,55520,20110507,20110508,698,12,765,Critical,Express Air,43,525.77,0.08,34.63,11.99,5.99,0.06586530231850429,1
7778,55653,20101126,20101127,700,12,780,Medium,Delivery Truck,34,15152.55,0.05,7719.21,500.98,28.14,0.5094330657216113,1
7909,56577,20111102,20111103,553,12,301,Critical,Delivery Truck,30,7497.08,0.02,698.67,296.18,54.12,0.09319228286212765,1
7940,56711,20110206,20110211,706,12,399,Low,Regular Air,25,1279.45,0.01,558.25,48.04,7.23,0.43632029387627497,5
7947,56769,20101129,20101201,702,12,1014,Medium,Regular Air,11,455.59,0.02,98.02,37.93,13.99,0.21514958625079567,2
8040,57440,20100723,20100730,703,12,825,Low,Express Air,12,1171.232,0.04,-43.25,115.99,2.5,-0.036926928226004754,7
8108,57889,20100407,20100411,706,12,652,Low,Regular Air,39,723.3075,0.01,216.7,20.99,0.99,0.2995959533116966,4
8188,58564,20121112,20121113,700,12,583,Critical,Regular Air,49,103.03,0.07,-82.63,2.08,2.56,-0.801999417645346,1
8259,59072,20090525,20090527,701,12,1216,Not Specified,Express Air,12,78.94,0.03,-51.7,5.44,7.46,-0.6549277932607044,2
8260,59072,20090525,20090526,701,12,1243,Not Specified,Regular Air,22,576.89,0.08,175.03,26.38,5.58,0.3034027284230963,1
8261,59072,20090525,20090527,701,12,33,Not Specified,Regular Air,2,35.666,0.06,-112.19,20.99,2.5,-3.14557281444513,2
8262,59072,20090525,20090527,701,12,1195,Not Specified,Regular Air,38,4191.5625,0.0,1286.53,125.99,2.5,0.306933273689704,2
8346,59652,20110127,20110129,704,12,924,Medium,Regular Air,17,312.035,0.05,-55.94,20.99,0.99,-0.17927476084413604,2
8371,59783,20100819,20100824,699,12,583,Low,Regular Air,36,77.43,0.01,-60.07,2.08,2.56,-0.7757974945111713,5
30,195,20101227,20101229,362,12,177,Medium,Regular Air,34,1315.74,0.03,260.87,36.55,13.89,0.19826865490142428,2
32,224,20090617,20090618,456,12,386,Not Specified,Regular Air,25,184.86,0.09,-33.95,7.38,5.21,-0.18365249377907605,1
33,224,20090617,20090618,456,12,773,Not Specified,Regular Air,44,267.85,0.04,-65.43,5.98,5.15,-0.24427851409370918,1
34,224,20090617,20090618,456,12,1119,Not Specified,Regular Air,33,528.5,0.04,-149.92,15.42,10.68,-0.2836707663197729,1
46,263,20090516,20090517,383,12,213,High,Regular Air,25,136.77,0.09,-136.25,5.4,7.78,-0.9961979966366893,1
60,353,20101230,20110401,364,12,1157,Low,Regular Air,21,46.94,0.02,3.88,2.21,1.0,0.08265871325095868,92
70,417,20090205,20090206,406,12,780,Medium,Delivery Truck,39,15260.78,0.07,8734.88,500.98,28.14,0.5723744133655029,1
71,417,20090205,20090207,406,12,902,Medium,Regular Air,3,540.41,0.1,-170.98,178.47,19.99,-0.31638940804204213,2
74,448,20110820,20110822,362,12,711,Medium,Regular Air,22,1162.4005,0.09,-284.63,65.99,19.99,-0.24486396900207802,2
137,871,20111114,20111114,425,12,864,Low,Regular Air,17,104.94,0.06,-34.97,6.24,5.22,-0.3332380407852106,0
145,929,20121001,20121004,427,12,218,High,Regular Air,21,227.66,0.04,-100.16,10.97,6.5,-0.4399543178423965,3
146,929,20121001,20121003,427,12,583,High,Regular Air,39,84.33,0.04,-64.29,2.08,2.56,-0.7623621487015297,2
156,967,20120620,20120622,369,12,535,Medium,Regular Air,6,90.56,0.03,-37.58,13.99,7.51,-0.4149734982332155,2
157,967,20120620,20120621,369,12,755,Medium,Regular Air,42,1634.9,0.01,502.42,37.74,2.9,0.30730931555446817,1
158,967,20120620,20120623,369,12,1110,Medium,Delivery Truck,48,11278.18,0.01,1836.81,227.55,32.48,0.16286404366661997,3
212,1411,20091220,20091222,333,12,602,High,Regular Air,47,6717.9325,0.09,1717.89,175.99,4.99,0.2557170677139135,2
235,1575,20110912,20110914,399,12,657,Medium,Regular Air,26,133.65,0.05,56.28,4.98,0.8,0.42109988776655444,2
236,1575,20110912,20110914,399,12,267,Medium,Regular Air,10,525.674,0.08,-147.02,65.99,5.26,-0.27967904062213467,2
240,1637,20110207,20110207,647,12,1244,Not Specified,Express Air,36,1225.52,0.1,-1191.13,35.48,35.0,-0.9719384424570795,0
241,1637,20110207,20110207,647,12,219,Not Specified,Regular Air,10,1024.29,0.07,-95.52,99.99,19.99,-0.09325483993790822,0
242,1637,20110207,20110209,647,12,805,Not Specified,Regular Air,47,1348.57,0.08,19.57,30.98,8.99,0.014511667914902453,2
272,1888,20101030,20101030,546,12,465,Not Specified,Delivery Truck,38,1264.46,0.0,-1249.39,31.76,45.51,-0.988081868940101,0
273,1888,20101030,20101031,546,12,329,Not Specified,Regular Air,35,158.25,0.09,-114.74,4.57,5.42,-0.7250552922590837,1
296,2052,20120412,20120414,707,12,528,High,Regular Air,23,107.93,0.0,-68.14,4.13,5.34,-0.6313351246178078,2
301,2055,20100903,20100905,347,12,427,Critical,Regular Air,7,66.41,0.05,-32.35,8.74,8.29,-0.48712543291672944,2
340,2309,20110903,20110905,339,12,161,Low,Regular Air,7,27.01,0.05,-1.3,3.8,1.49,-0.04813032210292484,2
343,2341,20100529,20100605,373,12,572,Low,Regular Air,29,157.49,0.09,-58.25,5.78,4.96,-0.36986475331767094,7
350,2436,20110910,20110913,708,12,209,Not Specified,Express Air,14,330.21,0.07,83.24,22.84,5.47,0.25208200841888495,3
357,2500,20120814,20120816,410,12,286,High,Regular Air,5,22.56,0.04,-25.56,3.36,6.27,-1.1329787234042554,2
364,2535,20100524,20100526,709,12,190,Low,Regular Air,6,82.72,0.08,-29.71,14.48,1.99,-0.3591634429400387,2
386,2658,20110922,20110923,422,12,390,Medium,Regular Air,34,229.51,0.04,-189.33,6.48,9.54,-0.8249313755391923,1
387,2658,20110922,20110922,422,12,1119,Medium,Express Air,32,473.0,0.09,-185.8,15.42,10.68,-0.39281183932346725,0
395,2725,20090520,20090521,399,12,893,Not Specified,Express Air,39,2178.431,0.01,396.97,65.99,8.99,0.1822274839092907,1
404,2756,20090417,20090418,710,12,377,Critical,Regular Air,25,1344.88,0.06,-13.77,55.94,4.0,-0.010238831717327939,1
405,2756,20090417,20090417,710,12,698,Critical,Regular Air,42,248.54,0.07,111.75,6.3,0.5,0.44962581475818786,0
428,2853,20090504,20090507,418,12,902,High,Express Air,25,4253.65,0.05,943.0,178.47,19.99,0.22169195867078864,3
436,2914,20100302,20100303,369,12,439,Medium,Regular Air,3,62.88,0.09,-24.74,18.97,9.54,-0.3934478371501272,1
441,2978,20110502,20110503,544,12,1245,Critical,Regular Air,34,6264.1855,0.01,1312.04,205.99,19.99,0.20945101322430507,1
442,2978,20110502,20110504,544,12,325,Critical,Regular Air,36,5410.95,0.09,2077.91,162.93,19.99,0.3840194420573097,2
444,3008,20111107,20111108,711,12,325,Medium,Regular Air,41,6831.72,0.01,3081.02,162.93,19.99,0.45098745264735673,1
448,3042,20091120,20091121,359,12,678,Medium,Regular Air,26,103.87,0.1,15.42,4.26,1.2,0.14845479926831615,1
453,3078,20100211,20100212,383,12,808,High,Regular Air,12,33.86,0.05,0.35,2.88,0.7,0.010336680448907265,1
467,3175,20090714,20090716,400,12,1176,Low,Regular Air,23,3553.62,0.07,521.69,165.2,19.99,0.14680522959686182,2
477,3300,20110714,20110719,712,12,404,Low,Regular Air,6,92.02,0.1,-47.36,15.98,4.0,-0.5146707237557053,5
478,3328,20121118,20121125,708,12,838,Low,Delivery Truck,12,1736.41,0.1,-762.44,146.05,80.2,-0.4390898462920624,7
514,3525,20111221,20111223,712,12,149,Not Specified,Regular Air,38,115.43,0.0,11.41,2.78,1.34,0.09884778653729533,2
515,3526,20110315,20110317,360,12,1180,Low,Regular Air,20,246.06,0.08,20.67,12.07,6.2,0.08400390148744209,2
532,3621,20100505,20100506,339,12,686,Medium,Regular Air,14,83.87,0.06,-28.83,5.58,5.3,-0.34374627399546914,1
536,3649,20090705,20090710,362,12,886,Low,Regular Air,8,79.42,0.01,-15.46,8.88,6.28,-0.1946612943842861,5
537,3649,20090705,20090714,362,12,746,Low,Regular Air,26,75.6,0.06,17.14,2.88,0.99,0.22671957671957674,9
541,3654,20120602,20120607,337,12,110,Low,Regular Air,41,95.73,0.0,-151.15,2.08,5.33,-1.5789198788258645,5
565,3814,20110221,20110227,713,12,159,Low,Express Air,43,1225.41,0.04,-138.02,28.28,13.99,-0.11263169061783403,6
578,3911,20110316,20110316,410,12,102,Not Specified,Regular Air,24,370.72,0.1,-156.76,15.7,11.25,-0.4228528269313767,0
607,4134,20110111,20110113,397,12,631,Critical,Delivery Truck,48,6403.39,0.01,-824.15,130.98,54.74,-0.1287052639305118,2
608,4134,20110111,20110111,397,12,730,Critical,Regular Air,23,757.91,0.02,-16.05,30.97,4.0,-0.021176656858993812,0
615,4230,20120303,20120304,714,12,200,Critical,Regular Air,18,409.16,0.05,21.96,22.72,8.99,0.053670935575325054,1
616,4230,20120303,20120305,714,12,893,Critical,Express Air,46,2508.316,0.07,456.81,65.99,8.99,0.18211820201282455,2
624,4324,20110716,20110718,350,12,608,Critical,Regular Air,28,1165.33,0.04,154.85,40.97,8.99,0.13288081487647277,2
651,4581,20120903,20120905,331,12,881,Not Specified,Regular Air,25,2325.42,0.02,739.91,90.48,19.99,0.3181833819267057,2
674,4706,20121228,20121230,400,12,490,Not Specified,Regular Air,30,2116.7,0.02,488.82,67.28,19.99,0.2309349459063637,2
677,4738,20120407,20120408,425,12,22,High,Regular Air,2,10.39,0.02,-7.97,4.71,0.7,-0.7670837343599615,1
683,4771,20121213,20121215,359,12,465,Critical,Delivery Truck,4,135.928,0.04,-126.47,31.76,45.51,-0.9304190453769643,2
691,4804,20120127,20120128,546,12,1070,High,Regular Air,13,463.83,0.0,103.26,33.98,1.99,0.22262466852079427,1
696,4870,20090805,20090806,427,12,861,Medium,Delivery Truck,44,17248.09,0.08,2048.63,400.98,42.52,0.11877431066280383,1
702,4931,20091116,20091116,354,12,973,Critical,Regular Air,22,168.31,0.1,46.49,8.17,1.69,0.2762165052581546,0
703,4931,20091116,20091118,354,12,368,Critical,Regular Air,45,4282.725,0.03,1371.74,110.99,2.5,0.3202960731777081,2
